14,1.6029925240000011
15,1.6259924169999067
16,1.7219919690001007
17,1.7709917400002269
18,1.8429914049997933
19,2.1149901359999603
20,2.2249896220000664
21,2.331989121999868
22,2.619987779999974
23,2.8319867919999524
24,2.948986246000004
25,2.9789861049998763
26,3.167985219000002
27,3.193985098000212
28,4.037981166999998
29,4.08398095199982
30,4.338979763000225
31,4.533978853999997
32,4.567978694999965
33,4.748977850999836
34,4.752977831999942
0,0.11899944700007836
1,0.16599922799969136
2,0.7859963309997511
3,0.8769959080000262
4,0.9089957589999358
5,1.1589945969999462
6,1.2729940649996934
7,1.3299937990000217
8,1.3299937990000217
9,1.4179933880000135
10,1.5239928920000239
11,1.586992599000041
12,1.7619917849997364
13,1.81999150799993
14,1.9099910899999486
15,1.9249910200001068
16,2.042990470999939
17,2.0899902529999963
18,2.173989861999871
19,2.508988299000066
20,2.6379876949999925
21,2.737987229999817
22,3.023985891999928
23,3.332984455999849
24,3.44998391099989
25,3.4869837389996974
26,3.6359830420001344
27,3.662982917000136
28,4.5099789669998245
29,4.596978562999993
30,4.847977386999901
0,0.1539992819998588
1,0.25599880600020697
2,0.793996295999932
3,0.8329961149997871
4,0.8409960769999998
5,1.0279952050000247
6,1.0849949379999089
7,1.1609945850000258
8,1.1649945660001322
9,1.24399419700012
10,1.4219933680001304
11,1.448993241000153
12,1.6799921629999517
13,1.8219915029999356
14,1.9239910229998713
15,1.9419909399998687
16,2.1259900840000228
17,2.189989778999916
18,2.2869893279998905
19,2.552987984000083
20,2.6989869799999724
21,2.7909863469999436
22,3.078984370999933
23,3.287982933999956
24,3.4569817699998566
25,3.4979814909997913
26,3.6739802829997643
27,3.725979923000068
28,4.574974085000122
29,4.604973878999772
30,4.941971564000141
31,5.133970243000022
0,0.21699918100011928
1,0.21699918100011928
2,0.8259968580000532
3,0.8679966979998426
4,0.8829966399998739
5,1.0689959319997797
6,1.1499956229999952
7,1.206995409999763
8,1.2119953910000731
9,1.2909950899997966
10,1.3959946889999628
11,1.4199945969999135
12,1.6079938799998672
13,1.6329937850000533
14,1.7139934809997612
15,1.7349934009998833
16,1.8379930080000122
17,1.888992813999721
18,1.9619925349998084
19,2.2309915089999777
20,2.3609910159998435
21,2.458990642000117
22,2.7619894899999053
23,2.968988700999944
24,3.117988134999905
25,3.154987993999839
26,3.29798744899972
27,3.314987383999778
28,4.222983934999775
29,4.332983514999796
30,4.6229824090000875
31,4.996980981999968
32,5.026980868999999
0,0.14499944700037304
1,0.27099897400012196
2,0.8419967960003305
3,0.9089965400003166
4,0.9749962890000461
5,1.284995108000203
6,1.329994937000265
7,1.459994449000078
8,1.459994449000078
9,1.592993941000259
10,1.6979935410004146
11,1.719993457000328
12,1.9069927440000356
13,1.930992652000441
14,2.0059923660001004
15,2.0199923120003405
16,2.1129919580002934
17,2.1599917780004034
18,2.2319915050002237
19,2.519990407000023
20,2.638989956000387
21,2.7309896050001043
22,3.017988513000091
